datetime	laboratory:daune:sbe37_bsh_6966:temperature_0001 [°C]	laboratory:daune:sbe37_bsh_6966:conductivity_0001 [S/m]	laboratory:daune:sbe37_bsh_6966:pressure_0001 [m]	laboratory:daune:sbe37_bsh_6966:salinity_0001 [PSU]
2020-09-20T04:41:18.000	17.433	4.26598	7.828	32.6984
2020-09-20T04:41:28.000	17.4324	4.26599	7.844	32.699
2020-09-20T04:41:38.000	17.4344	4.26593	7.811	32.6968
2020-09-20T04:41:48.000	17.4355	4.26586	7.839	32.6954
2020-09-20T04:41:58.000	17.433	4.26562	7.813	32.6954
2020-09-20T04:42:08.000	17.4299	4.26574	7.83	32.6988
2020-09-20T04:42:18.000	17.4297	4.26577	7.815	32.6993
2020-09-20T04:42:28.000	17.4269	4.2658	7.811	32.7017
2020-09-20T04:42:38.000	17.425	4.26555	7.8	32.7011
2020-09-20T04:42:48.000	17.424	4.26565	7.81	32.7028
2020-09-20T04:42:58.000	17.4217	4.26562	7.819	32.7044
2020-09-20T04:43:08.000	17.4212	4.26547	7.832	32.7036
2020-09-20T04:43:18.000	17.4204	4.26562	7.809	32.7056
2020-09-20T04:43:28.000	17.4217	4.26558	7.805	32.7041
2020-09-20T04:43:38.000	17.4204	4.26553	7.819	32.7047
2020-09-20T04:43:48.000	17.4182	4.26404	7.823	32.6937
2020-09-20T04:43:58.000	17.4157	4.26287	7.836	32.6857
2020-09-20T04:44:08.000	17.4166	4.26333	7.8	32.689
2020-09-20T04:44:18.000	17.4205	4.26383	7.816	32.6901
2020-09-20T04:44:28.000	17.4196	4.26416	7.805	32.6936
2020-09-20T04:44:38.000	17.4192	4.26525	7.824	32.7033
2020-09-20T04:44:48.000	17.4194	4.26536	7.828	32.7041
2020-09-20T04:44:58.000	17.4165	4.2652	7.799	32.705
2020-09-20T04:45:08.000	17.4174	4.26532	7.799	32.7054
2020-09-20T04:45:18.000	17.4178	4.26523	7.822	32.7043
2020-09-20T04:45:28.000	17.4174	4.26539	7.82	32.706
2020-09-20T04:45:38.000	17.4184	4.26553	7.791	32.7063
2020-09-20T04:45:48.000	17.4193	4.26555	7.79	32.7058
2020-09-20T04:45:58.000	17.4208	4.2657	7.788	32.7058
2020-09-20T04:46:08.000	17.4213	4.2658	7.791	32.7063
2020-09-20T04:46:18.000	17.4216	4.26583	7.779	32.7063
2020-09-20T04:46:28.000	17.4218	4.26583	7.808	32.7061
2020-09-20T04:46:38.000	17.4214	4.26588	7.794	32.7068
2020-09-20T04:46:48.000	17.4213	4.26594	7.777	32.7075
2020-09-20T04:46:58.000	17.4219	4.26598	7.771	32.7073
2020-09-20T04:47:08.000	17.4221	4.26602	7.787	32.7075
2020-09-20T04:47:18.000	17.4227	4.26607	7.766	32.7075
2020-09-20T04:47:28.000	17.4225	4.26595	7.77	32.7066
2020-09-20T04:47:38.000	17.4224	4.26592	7.777	32.7065
2020-09-20T04:47:48.000	17.4226	4.26598	7.796	32.7068
2020-09-20T04:47:58.000	17.4224	4.26603	7.753	32.7075
2020-09-20T04:48:08.000	17.4203	4.26594	7.76	32.7084
2020-09-20T04:48:18.000	17.4218	4.26625	7.773	32.7097
2020-09-20T04:48:28.000	17.4236	4.26661	7.769	32.7114
2020-09-20T04:48:38.000	17.4246	4.26673	7.782	32.7116
2020-09-20T04:48:48.000	17.4243	4.26676	7.773	32.7122
2020-09-20T04:48:58.000	17.4244	4.26658	7.784	32.7105
2020-09-20T04:49:08.000	17.424	4.26655	7.773	32.7105
2020-09-20T04:49:18.000	17.4247	4.26706	7.767	32.7144
2020-09-20T04:49:28.000	17.4247	4.26693	7.76	32.7132
2020-09-20T04:49:38.000	17.4245	4.26691	7.76	32.7133
2020-09-20T04:49:48.000	17.4239	4.26801	7.749	32.7232
2020-09-20T04:49:58.000	17.4363	4.26966	7.759	32.7272
2020-09-20T04:50:08.000	17.4424	4.2702	7.759	32.727
2020-09-20T04:50:18.000	17.4421	4.2701	7.775	32.7264
2020-09-20T04:50:28.000	17.4433	4.2709	7.745	32.7322
2020-09-20T04:50:38.000	17.4438	4.271	7.733	32.7327
2020-09-20T04:50:48.000	17.4444	4.2713	7.748	32.7348
2020-09-20T04:50:58.000	17.4434	4.27099	7.751	32.7329
2020-09-20T04:51:08.000	17.4422	4.2707	7.739	32.7314
2020-09-20T04:51:18.000	17.4437	4.27084	7.749	32.7315
2020-09-20T04:51:28.000	17.4445	4.27097	7.736	32.7319
2020-09-20T04:51:38.000	17.4453	4.2712	7.748	32.7332
2020-09-20T04:51:48.000	17.4472	4.27155	7.707	32.7347
2020-09-20T04:51:58.000	17.4465	4.27168	7.732	32.7363
2020-09-20T04:52:08.000	17.4408	4.27002	7.743	32.7267
2020-09-20T04:52:18.000	17.4394	4.26948	7.743	32.7232
2020-09-20T04:52:28.000	17.4397	4.27044	7.738	32.7312
2020-09-20T04:52:38.000	17.4365	4.26933	7.699	32.7243
2020-09-20T04:52:48.000	17.4383	4.26994	7.736	32.728
2020-09-20T04:52:58.000	17.4385	4.26963	7.752	32.7252
2020-09-20T04:53:08.000	17.4463	4.27149	7.73	32.7349
2020-09-20T04:53:18.000	17.4481	4.27155	7.73	32.7339
2020-09-20T04:53:28.000	17.446	4.27134	7.722	32.7338
2020-09-20T04:53:38.000	17.444	4.2712	7.721	32.7342
2020-09-20T04:53:48.000	17.4438	4.27107	7.703	32.7334
2020-09-20T04:53:58.000	17.4442	4.27082	7.736	32.7308
2020-09-20T04:54:08.000	17.4513	4.27352	7.732	32.7482
2020-09-20T04:54:18.000	17.4523	4.27301	7.714	32.743
2020-09-20T04:54:28.000	17.4531	4.27346	7.689	32.7463
2020-09-20T04:54:38.000	17.4557	4.27347	7.679	32.7442
2020-09-20T04:54:48.000	17.4561	4.27358	7.724	32.7448
2020-09-20T04:54:58.000	17.457	4.27404	7.692	32.7481
2020-09-20T04:55:08.000	17.457	4.274	7.697	32.7477
2020-09-20T04:55:18.000	17.4579	4.27423	7.704	32.749
2020-09-20T04:55:28.000	17.4572	4.27387	7.716	32.7464
2020-09-20T04:55:38.000	17.457	4.27387	7.748	32.7466
2020-09-20T04:55:48.000	17.4564	4.27388	7.7	32.7472
2020-09-20T04:55:58.000	17.457	4.27405	7.691	32.7482
2020-09-20T04:56:08.000	17.4579	4.274	7.691	32.747
2020-09-20T04:56:18.000	17.4581	4.27415	7.693	32.7481
2020-09-20T04:56:28.000	17.4583	4.27412	7.703	32.7476
2020-09-20T04:56:38.000	17.4573	4.27391	7.696	32.7467
2020-09-20T04:56:48.000	17.4575	4.27405	7.703	32.7477
2020-09-20T04:56:58.000	17.4572	4.27398	7.691	32.7474
2020-09-20T04:57:08.000	17.4565	4.2737	7.687	32.7455
2020-09-20T04:57:28.000	17.4537	4.27365	7.679	32.7474
2020-09-20T04:57:38.000	17.4554	4.27371	7.697	32.7466
2020-09-20T04:57:48.000	17.4561	4.27393	7.678	32.7478
2020-09-20T04:57:58.000	17.4576	4.27408	7.732	32.7479
2020-09-20T04:58:08.000	17.4568	4.27388	7.68	32.7468
2020-09-20T04:58:18.000	17.4568	4.27371	7.683	32.7454
2020-09-20T04:58:28.000	17.4576	4.27395	7.7	32.7468
2020-09-20T04:58:38.000	17.4574	4.27393	7.714	32.7468
2020-09-20T04:58:48.000	17.4583	4.27418	7.695	32.7483
2020-09-20T04:58:58.000	17.4585	4.27426	7.701	32.7488
2020-09-20T04:59:08.000	17.4589	4.27434	7.693	32.7491
2020-09-20T04:59:18.000	17.459	4.27431	7.715	32.7487
2020-09-20T04:59:28.000	17.4594	4.27432	7.696	32.7485
2020-09-20T04:59:38.000	17.4597	4.27439	7.679	32.7489
2020-09-20T04:59:48.000	17.4595	4.27421	7.679	32.7474
2020-09-20T04:59:58.000	17.4591	4.27388	7.689	32.7449
2020-09-20T05:00:08.000	17.4558	4.27366	7.662	32.7458
2020-09-20T05:00:18.000	17.4544	4.27334	7.639	32.7442
2020-09-20T05:00:28.000	17.4544	4.27296	7.656	32.7409
2020-09-20T05:00:38.000	17.4511	4.27293	7.692	32.7434
2020-09-20T05:00:48.000	17.4504	4.27289	7.702	32.7435
2020-09-20T05:00:58.000	17.4519	4.2733	7.684	32.7458
2020-09-20T05:01:08.000	17.4528	4.27346	7.655	32.7465
2020-09-20T05:01:18.000	17.4546	4.2737	7.681	32.7471
2020-09-20T05:01:28.000	17.4555	4.27379	7.657	32.7471
2020-09-20T05:01:38.000	17.4556	4.27389	7.674	32.7479
2020-09-20T05:01:48.000	17.4554	4.27387	7.661	32.7479
2020-09-20T05:01:58.000	17.4546	4.27386	7.658	32.7485
2020-09-20T05:02:08.000	17.4554	4.27398	7.663	32.7488
2020-09-20T05:02:18.000	17.4557	4.274	7.641	32.7488
2020-09-20T05:02:28.000	17.4559	4.27403	7.676	32.7488
2020-09-20T05:02:38.000	17.456	4.27405	7.658	32.749
2020-09-20T05:02:48.000	17.4564	4.27408	7.657	32.7489
2020-09-20T05:02:58.000	17.457	4.2741	7.664	32.7485
2020-09-20T05:03:08.000	17.4567	4.27411	7.655	32.749
2020-09-20T05:03:18.000	17.4561	4.27396	7.642	32.7482
2020-09-20T05:03:28.000	17.456	4.27398	7.639	32.7484
2020-09-20T05:03:38.000	17.4553	4.27393	7.657	32.7485
2020-09-20T05:03:48.000	17.4549	4.27392	7.64	32.7487
2020-09-20T05:03:58.000	17.4547	4.27392	7.637	32.7489
2020-09-20T05:04:08.000	17.4539	4.27388	7.649	32.7493
2020-09-20T05:04:18.000	17.4549	4.27387	7.654	32.7483
2020-09-20T05:04:28.000	17.4546	4.27392	7.633	32.749
2020-09-20T05:04:38.000	17.4552	4.27395	7.647	32.7488
2020-09-20T05:04:48.000	17.4554	4.27402	7.636	32.7492
2020-09-20T05:04:58.000	17.4547	4.27407	7.644	32.7501
2020-09-20T05:05:08.000	17.4556	4.27405	7.652	32.7492
2020-09-20T05:05:18.000	17.456	4.27408	7.631	32.7493
2020-09-20T05:05:28.000	17.4555	4.27416	7.623	32.7503
2020-09-20T05:05:38.000	17.4564	4.27416	7.63	32.7496
2020-09-20T05:05:48.000	17.4559	4.27419	7.625	32.7503
2020-09-20T05:05:58.000	17.4561	4.27422	7.609	32.7504
2020-09-20T05:06:08.000	17.456	4.27417	7.652	32.75
2020-09-20T05:06:18.000	17.4554	4.2741	7.626	32.7498
2020-09-20T05:06:28.000	17.4521	4.27321	7.631	32.7449
2020-09-20T05:06:38.000	17.4511	4.27267	7.614	32.7411
2020-09-20T05:06:48.000	17.4496	4.27143	7.624	32.7318
2020-09-20T05:06:58.000	17.4497	4.2719	7.622	32.7356
2020-09-20T05:07:08.000	17.4484	4.27227	7.633	32.7399
2020-09-20T05:07:18.000	17.4502	4.27267	7.585	32.7419
2020-09-20T05:07:28.000	17.4511	4.27308	7.611	32.7447
2020-09-20T05:07:38.000	17.4519	4.27329	7.612	32.7457
2020-09-20T05:07:48.000	17.4525	4.2734	7.611	32.7462
2020-09-20T05:07:58.000	17.4526	4.27346	7.593	32.7466
2020-09-20T05:08:08.000	17.4521	4.27345	7.603	32.747
2020-09-20T05:08:18.000	17.4517	4.27347	7.612	32.7475
2020-09-20T05:08:28.000	17.4511	4.2736	7.615	32.7491
2020-09-20T05:08:38.000	17.4506	4.27362	7.611	32.7496
2020-09-20T05:08:48.000	17.4508	4.27351	7.594	32.7486
2020-09-20T05:08:58.000	17.4509	4.27354	7.576	32.7488
2020-09-20T05:09:08.000	17.4516	4.2736	7.595	32.7487
2020-09-20T05:09:18.000	17.4517	4.27357	7.611	32.7484
2020-09-20T05:09:28.000	17.4517	4.27352	7.596	32.7479
2020-09-20T05:09:38.000	17.4525	4.27357	7.587	32.7477
2020-09-20T05:09:48.000	17.4523	4.27355	7.611	32.7477
2020-09-20T05:09:58.000	17.4524	4.27337	7.6	32.7461
2020-09-20T05:10:08.000	17.4525	4.27335	7.598	32.7457
2020-09-20T05:10:18.000	17.452	4.2734	7.605	32.7466
2020-09-20T05:10:28.000	17.4517	4.27346	7.59	32.7474
2020-09-20T05:10:38.000	17.4516	4.27344	7.543	32.7474
2020-09-20T05:10:48.000	17.4519	4.2734	7.574	32.7467
2020-09-20T05:10:58.000	17.4519	4.27339	7.591	32.7466
2020-09-20T05:11:08.000	17.4521	4.27341	7.582	32.7467
2020-09-20T05:11:18.000	17.4523	4.27335	7.594	32.746
2020-09-20T05:11:28.000	17.4523	4.27341	7.561	32.7465
2020-09-20T05:11:38.000	17.4517	4.27343	7.568	32.7472
2020-09-20T05:11:48.000	17.4523	4.27348	7.573	32.7471
2020-09-20T05:11:58.000	17.4525	4.27347	7.585	32.7469
2020-09-20T05:12:08.000	17.4515	4.27355	7.583	32.7484
2020-09-20T05:12:18.000	17.452	4.27355	7.56	32.7479
2020-09-20T05:12:28.000	17.4516	4.27342	7.573	32.7472
2020-09-20T05:12:38.000	17.4506	4.27343	7.592	32.7481
2020-09-20T05:12:48.000	17.4519	4.27352	7.532	32.7478
2020-09-20T05:12:58.000	17.4515	4.27338	7.546	32.7469
2020-09-20T05:13:08.000	17.4514	4.27332	7.548	32.7464
2020-09-20T05:13:18.000	17.4517	4.27325	7.567	32.7457
2020-09-20T05:13:28.000	17.4513	4.27322	7.547	32.7457
2020-09-20T05:13:38.000	17.4511	4.27309	7.554	32.7448
2020-09-20T05:13:48.000	17.4506	4.27311	7.543	32.7453
2020-09-20T05:13:58.000	17.4511	4.27309	7.544	32.7448
2020-09-20T05:14:08.000	17.4507	4.27315	7.546	32.7456
2020-09-20T05:14:18.000	17.4508	4.27318	7.563	32.7458
2020-09-20T05:14:28.000	17.4504	4.27321	7.553	32.7463
2020-09-20T05:14:38.000	17.4513	4.27333	7.53	32.7466
2020-09-20T05:14:48.000	17.4511	4.27334	7.543	32.7469
2020-09-20T05:14:58.000	17.4509	4.27333	7.561	32.7469
2020-09-20T05:15:08.000	17.4515	4.27336	7.556	32.7468
2020-09-20T05:15:18.000	17.4517	4.2734	7.534	32.7469
2020-09-20T05:15:28.000	17.4512	4.27294	7.543	32.7434
2020-09-20T05:15:38.000	17.4501	4.27283	7.542	32.7433
2020-09-20T05:15:48.000	17.4494	4.27287	7.567	32.7442
2020-09-20T05:15:58.000	17.4496	4.27292	7.546	32.7445
2020-09-20T05:16:08.000	17.4493	4.27296	7.526	32.7451
2020-09-20T05:16:18.000	17.4502	4.27292	7.538	32.744
2020-09-20T05:16:28.000	17.4493	4.27295	7.551	32.745
2020-09-20T05:16:38.000	17.4489	4.27293	7.513	32.7451
2020-09-20T05:16:48.000	17.4486	4.27298	7.527	32.7458
2020-09-20T05:16:58.000	17.4491	4.27295	7.552	32.7452
2020-09-20T05:17:08.000	17.4486	4.27301	7.543	32.7461
2020-09-20T05:17:18.000	17.4486	4.27296	7.551	32.7456
2020-09-20T05:17:28.000	17.4486	4.27299	7.538	32.7459
2020-09-20T05:17:38.000	17.4487	4.27306	7.55	32.7464
2020-09-20T05:17:48.000	17.4489	4.2731	7.52	32.7466
2020-09-20T05:17:58.000	17.4494	4.27306	7.547	32.7459
2020-09-20T05:18:08.000	17.4491	4.27313	7.522	32.7467
2020-09-20T05:18:18.000	17.4496	4.27314	7.516	32.7464
2020-09-20T05:18:28.000	17.4494	4.27318	7.525	32.7469
2020-09-20T05:18:38.000	17.4496	4.27318	7.522	32.7468
2020-09-20T05:18:48.000	17.4496	4.27319	7.511	32.7468
2020-09-20T05:18:58.000	17.4494	4.27305	7.529	32.7458
2020-09-20T05:19:08.000	17.4491	4.27309	7.539	32.7463
2020-09-20T05:19:18.000	17.4496	4.27317	7.52	32.7467
2020-09-20T05:19:28.000	17.4496	4.27318	7.507	32.7468
2020-09-20T05:19:38.000	17.4496	4.27315	7.498	32.7464
2020-09-20T05:19:48.000	17.4501	4.27316	7.53	32.7462
2020-09-20T05:19:58.000	17.4502	4.27315	7.539	32.746
2020-09-20T05:20:08.000	17.4503	4.27317	7.545	32.746
2020-09-20T05:20:18.000	17.4511	4.27316	7.511	32.7454
2020-09-20T05:20:28.000	17.4502	4.27308	7.533	32.7454
2020-09-20T05:20:38.000	17.4502	4.27317	7.503	32.7461
2020-09-20T05:20:48.000	17.4501	4.27316	7.49	32.7462
2020-09-20T05:20:58.000	17.4496	4.27299	7.498	32.7451
2020-09-20T05:21:08.000	17.4494	4.27302	7.529	32.7456
2020-09-20T05:21:18.000	17.4496	4.27292	7.508	32.7446
2020-09-20T05:21:28.000	17.4488	4.2725	7.505	32.7415
2020-09-20T05:21:38.000	17.4481	4.27254	7.503	32.7425
2020-09-20T05:21:48.000	17.4471	4.27256	7.497	32.7435
2020-09-20T05:21:58.000	17.4474	4.27264	7.487	32.7439
2020-09-20T05:22:08.000	17.4472	4.27267	7.498	32.7443
2020-09-20T05:22:18.000	17.4474	4.27262	7.482	32.7437
2020-09-20T05:22:28.000	17.4471	4.27257	7.511	32.7435
2020-09-20T05:22:38.000	17.4474	4.27251	7.485	32.7427
2020-09-20T05:22:48.000	17.4468	4.27257	7.494	32.7438
2020-09-20T05:22:58.000	17.4472	4.27228	7.512	32.741
2020-09-20T05:23:08.000	17.4472	4.2724	7.488	32.742
2020-09-20T05:23:18.000	17.4471	4.27246	7.452	32.7426
2020-09-20T05:23:28.000	17.4476	4.27264	7.46	32.7437
2020-09-20T05:23:38.000	17.4475	4.27256	7.479	32.7432
2020-09-20T05:23:48.000	17.447	4.27242	7.497	32.7424
2020-09-20T05:23:58.000	17.4472	4.27217	7.478	32.74
2020-09-20T05:24:08.000	17.4468	4.2725	7.501	32.7432
2020-09-20T05:24:18.000	17.4472	4.27256	7.471	32.7434
2020-09-20T05:24:28.000	17.4472	4.27262	7.454	32.7439
2020-09-20T05:24:38.000	17.4471	4.27263	7.473	32.744
2020-09-20T05:24:48.000	17.447	4.27271	7.453	32.7448
2020-09-20T05:24:58.000	17.4477	4.27277	7.463	32.7447
2020-09-20T05:25:08.000	17.4474	4.27279	7.468	32.7452
2020-09-20T05:25:18.000	17.4478	4.27277	7.466	32.7447
2020-09-20T05:25:28.000	17.4476	4.27277	7.481	32.7449
2020-09-20T05:25:38.000	17.448	4.2727	7.459	32.7439
2020-09-20T05:25:48.000	17.4479	4.27271	7.467	32.7442
2020-09-20T05:25:58.000	17.4484	4.27277	7.464	32.7442
2020-09-20T05:26:08.000	17.4475	4.27274	7.454	32.7446
2020-09-20T05:26:18.000	17.4475	4.27277	7.456	32.745
2020-09-20T05:26:28.000	17.4479	4.2727	7.453	32.744
2020-09-20T05:26:38.000	17.4481	4.27269	7.434	32.7437
2020-09-20T05:26:48.000	17.4474	4.27277	7.458	32.745
2020-09-20T05:26:58.000	17.4474	4.27274	7.437	32.7448
2020-09-20T05:27:08.000	17.4479	4.27272	7.444	32.7442
2020-09-20T05:27:18.000	17.448	4.27279	7.437	32.7447
2020-09-20T05:27:28.000	17.4475	4.27274	7.44	32.7447
2020-09-20T05:27:38.000	17.448	4.27282	7.422	32.7449
2020-09-20T05:27:48.000	17.4472	4.27283	7.439	32.7457
2020-09-20T05:27:58.000	17.4475	4.27282	7.432	32.7454
2020-09-20T05:28:08.000	17.4472	4.27279	7.446	32.7454
2020-09-20T05:28:18.000	17.4474	4.27269	7.447	32.7443
2020-09-20T05:28:28.000	17.4472	4.27265	7.432	32.7442
2020-09-20T05:28:38.000	17.4472	4.27267	7.432	32.7443
2020-09-20T05:28:48.000	17.447	4.27266	7.452	32.7444
2020-09-20T05:28:58.000	17.4476	4.27271	7.441	32.7443
2020-09-20T05:29:08.000	17.4472	4.27271	7.403	32.7447
2020-09-20T05:29:18.000	17.4478	4.27269	7.433	32.7441
2020-09-20T05:29:28.000	17.4477	4.27259	7.414	32.7433
2020-09-20T05:29:38.000	17.4474	4.27263	7.45	32.7438
2020-09-20T05:29:48.000	17.4479	4.27256	7.414	32.7429
2020-09-20T05:29:58.000	17.4476	4.27261	7.441	32.7435
2020-09-20T05:30:08.000	17.4474	4.27259	7.422	32.7435
2020-09-20T05:30:18.000	17.4478	4.27262	7.446	32.7434
2020-09-20T05:30:28.000	17.448	4.27256	7.419	32.7427
2020-09-20T05:30:38.000	17.4479	4.27252	7.455	32.7425
2020-09-20T05:30:48.000	17.4478	4.27255	7.407	32.7429
2020-09-20T05:30:58.000	17.4478	4.27253	7.43	32.7427
2020-09-20T05:31:08.000	17.4476	4.27252	7.453	32.7427
2020-09-20T05:31:18.000	17.4474	4.2725	7.45	32.7427
2020-09-20T05:31:28.000	17.4476	4.27246	7.438	32.7422
2020-09-20T05:31:38.000	17.4467	4.27241	7.434	32.7425
2020-09-20T05:31:48.000	17.447	4.27241	7.424	32.7423
2020-09-20T05:31:58.000	17.4472	4.27216	7.399	32.7399
2020-09-20T05:32:08.000	17.4468	4.27212	7.398	32.7399
2020-09-20T05:32:18.000	17.4455	4.2718	7.42	32.7382
2020-09-20T05:32:28.000	17.4441	4.27174	7.417	32.7389
2020-09-20T05:32:38.000	17.4437	4.27163	7.401	32.7383
2020-09-20T05:32:48.000	17.4431	4.27165	7.382	32.7389
2020-09-20T05:32:58.000	17.4426	4.27151	7.42	32.7381
2020-09-20T05:33:08.000	17.4414	4.27152	7.429	32.7392
2020-09-20T05:33:18.000	17.4391	4.27132	7.416	32.7393
2020-09-20T05:33:28.000	17.4373	4.27096	7.421	32.7377
2020-09-20T05:33:38.000	17.4346	4.27082	7.421	32.7387
2020-09-20T05:33:48.000	17.4352	4.27047	7.398	32.7353
2020-09-20T05:34:08.000	17.4317	4.27061	7.399	32.7393
2020-09-20T05:34:18.000	17.4311	4.27084	7.404	32.7417
2020-09-20T05:34:28.000	17.4312	4.27102	7.425	32.7432
2020-09-20T05:34:38.000	17.4324	4.27082	7.402	32.7405
2020-09-20T05:34:48.000	17.4324	4.27097	7.424	32.7417
2020-09-20T05:34:58.000	17.4326	4.27107	7.387	32.7425
2020-09-20T05:35:08.000	17.4334	4.27084	7.383	32.7398
2020-09-20T05:35:18.000	17.4342	4.27085	7.379	32.7392
2020-09-20T05:35:28.000	17.4359	4.27104	7.407	32.7395
2020-09-20T05:35:38.000	17.4368	4.27112	7.386	32.7395
2020-09-20T05:35:48.000	17.4367	4.27112	7.378	32.7396
2020-09-20T05:35:58.000	17.4362	4.27115	7.381	32.7403
2020-09-20T05:36:08.000	17.4363	4.27115	7.376	32.7401
2020-09-20T05:36:18.000	17.4374	4.27115	7.384	32.7392
2020-09-20T05:36:28.000	17.4386	4.27116	7.39	32.7384
2020-09-20T05:36:38.000	17.4388	4.27121	7.396	32.7386
2020-09-20T05:36:48.000	17.4403	4.27124	7.375	32.7377
2020-09-20T05:36:58.000	17.4404	4.27126	7.356	32.7378
2020-09-20T05:37:08.000	17.4411	4.27126	7.371	32.7372
2020-09-20T05:37:18.000	17.4412	4.27132	7.362	32.7377
2020-09-20T05:37:28.000	17.4422	4.27132	7.398	32.7368
2020-09-20T05:37:38.000	17.4426	4.27108	7.4	32.7345
2020-09-20T05:37:48.000	17.4424	4.27117	7.401	32.7354
2020-09-20T05:37:58.000	17.4433	4.27104	7.386	32.7335
2020-09-20T05:38:08.000	17.4427	4.27115	7.389	32.735
2020-09-20T05:38:18.000	17.4426	4.27112	7.401	32.7348
2020-09-20T05:38:28.000	17.4425	4.2713	7.36	32.7364
2020-09-20T05:38:38.000	17.4426	4.27134	7.387	32.7367
2020-09-20T05:38:48.000	17.4426	4.27153	7.359	32.7383
2020-09-20T05:38:58.000	17.4425	4.27169	7.352	32.7398
2020-09-20T05:39:08.000	17.4422	4.27175	7.377	32.7405
2020-09-20T05:39:18.000	17.442	4.2718	7.365	32.7411
2020-09-20T05:39:28.000	17.4424	4.27186	7.353	32.7413
2020-09-20T05:39:38.000	17.4429	4.27185	7.346	32.7409
2020-09-20T05:39:48.000	17.4434	4.27152	7.354	32.7376
2020-09-20T05:39:58.000	17.4434	4.27138	7.367	32.7364
2020-09-20T05:40:08.000	17.4434	4.27135	7.366	32.7361
2020-09-20T05:40:18.000	17.4436	4.27143	7.339	32.7366
2020-09-20T05:40:28.000	17.4434	4.27132	7.371	32.7358
2020-09-20T05:40:38.000	17.4436	4.27135	7.333	32.736
2020-09-20T05:40:48.000	17.4427	4.27141	7.357	32.7372
2020-09-20T05:40:58.000	17.443	4.27158	7.342	32.7385
2020-09-20T05:41:08.000	17.4424	4.27149	7.353	32.7382
2020-09-20T05:41:18.000	17.4431	4.27158	7.352	32.7384
2020-09-20T05:41:28.000	17.4428	4.27177	7.352	32.7402
2020-09-20T05:41:38.000	17.4434	4.27193	7.356	32.7411
2020-09-20T05:41:48.000	17.4447	4.272	7.343	32.7407
2020-09-20T05:41:58.000	17.4448	4.27201	7.332	32.7407
2020-09-20T05:42:08.000	17.4456	4.27206	7.339	32.7404
2020-09-20T05:42:18.000	17.4458	4.2718	7.351	32.738
2020-09-20T05:42:28.000	17.4459	4.27166	7.33	32.7368
2020-09-20T05:42:38.000	17.4458	4.27169	7.356	32.7371
2020-09-20T05:42:48.000	17.4454	4.27182	7.329	32.7385
2020-09-20T05:42:58.000	17.446	4.272	7.31	32.7397
2020-09-20T05:43:08.000	17.4464	4.27231	7.312	32.742
2020-09-20T05:43:18.000	17.4468	4.27232	7.324	32.7417
2020-09-20T05:43:28.000	17.4475	4.27249	7.32	32.7426
2020-09-20T05:43:38.000	17.4474	4.27247	7.371	32.7425
2020-09-20T05:43:48.000	17.4476	4.27256	7.356	32.7431
2020-09-20T05:43:58.000	17.4474	4.27256	7.333	32.7433
2020-09-20T05:44:08.000	17.4474	4.27242	7.318	32.7421
2020-09-20T05:44:18.000	17.4479	4.27212	7.331	32.7391
2020-09-20T05:44:28.000	17.4471	4.27213	7.348	32.7398
2020-09-20T05:44:38.000	17.4474	4.27198	7.359	32.7383
2020-09-20T05:44:48.000	17.4474	4.27179	7.317	32.7367
2020-09-20T05:44:58.000	17.4468	4.27154	7.29	32.735
2020-09-20T05:45:08.000	17.4458	4.27153	7.31	32.7358
2020-09-20T05:45:18.000	17.4459	4.27141	7.293	32.7347
2020-09-20T05:45:28.000	17.4452	4.27125	7.303	32.7338
2020-09-20T05:45:38.000	17.4446	4.2716	7.317	32.7373
2020-09-20T05:45:48.000	17.4456	4.27179	7.319	32.7382
2020-09-20T05:45:58.000	17.4453	4.27187	7.316	32.739
2020-09-20T05:46:08.000	17.4456	4.27221	7.283	32.7418
2020-09-20T05:46:18.000	17.4467	4.27236	7.296	32.7421
2020-09-20T05:46:28.000	17.4468	4.27236	7.306	32.7421
2020-09-20T05:46:38.000	17.4476	4.2725	7.309	32.7426
2020-09-20T05:46:48.000	17.4477	4.27258	7.291	32.7432
2020-09-20T05:46:58.000	17.4477	4.27264	7.305	32.7437
2020-09-20T05:47:08.000	17.4489	4.27276	7.278	32.7437
2020-09-20T05:47:18.000	17.4489	4.27277	7.304	32.7438
2020-09-20T05:47:28.000	17.4489	4.27281	7.302	32.7442
2020-09-20T05:47:38.000	17.4491	4.27284	7.314	32.7443
2020-09-20T05:47:48.000	17.4496	4.27287	7.31	32.7441
2020-09-20T05:47:58.000	17.4499	4.27287	7.295	32.7439
2020-09-20T05:48:08.000	17.4501	4.27289	7.294	32.744
2020-09-20T05:48:18.000	17.4503	4.27287	7.281	32.7436
2020-09-20T05:48:28.000	17.4494	4.27287	7.296	32.7443
2020-09-20T05:48:38.000	17.4501	4.27291	7.294	32.7441
2020-09-20T05:48:48.000	17.45	4.27284	7.285	32.7436
2020-09-20T05:48:58.000	17.4501	4.27287	7.293	32.7437
2020-09-20T05:49:08.000	17.4503	4.27287	7.286	32.7436
2020-09-20T05:49:18.000	17.4503	4.27287	7.298	32.7436
2020-09-20T05:49:28.000	17.4511	4.27288	7.305	32.743
2020-09-20T05:49:38.000	17.4513	4.27299	7.307	32.7438
